productAsin,country,date,isVerified,ratingScore,reviewTitle,Review_Text,preprocessed_review,sentiment,sentiment_score,index,ml_sentiment
B09G9BL5CP,India,09-08-2024,False,5.0,Apple iPhone 13 (256GB) - Pink,"The Apple iPhone 13 256GB in Pink offers a combination of elegant design, solid performance, and advanced features. Heres a detailed review Design and BuildThe iPhone 13 in Pink sports a sleek and refined design with flat edges, a ceramic shield front cover, and aerospacegrade aluminum edges. The Pink color option is soft and subtle, making it an attractive choice for those who prefer a pastel look. The device feels premium in hand, and its compact size makes it comfortable to use onehanded. DisplayThe 6.1inch Super Retina XDR display is vibrant and sharp, providing excellent color accuracy and contrast. Whether youre streaming videos, browsing photos, or playing games, the display offers a rich visual experience. The smaller notch compared to previous models also allows for slightly more screen real estate. PerformancePowered by the A15 Bionic chip, the iPhone 13 delivers fast and efficient performance. Whether youre multitasking, gaming, or using resourceintensive apps, the device handles everything smoothly. The 256GB storage variant provides ample space for apps, media, and files, making it a good option for users who require more storage. CameraThe dualcamera system features a 12MP wide and a 12MP ultrawide lens. The cameras perform exceptionally well in various lighting conditions, producing detailed and vibrant photos. The improved lowlight performance and Night mode make it possible to capture clear images even in dim settings. The new Photographic Styles feature allows for customization of the tone and color of your photos without compromising on the overall quality. Battery LifeThe iPhone 13 offers improved battery life compared to its predecessor. With moderate use, the device can easily last a full day on a single charge. The introduction of smart data modes, which switch between 5G and LTE depending on your usage, also helps in conserving battery. SoftwareRunning on iOS 15, the iPhone 13 brings a range of new features and enhancements, such as Focus mode, redesigned notifications, and improved FaceTime capabilities. The user interface is smooth and intuitive, making it easy to navigate through apps and settings. Additional Features 5G Connectivity Offers faster download and upload speeds, improving the overall browsing and streaming experience. MagSafe Compatibility The device supports MagSafe accessories, allowing for easy attachment of chargers, wallets, and other accessories. Water and Dust Resistance The iPhone 13 is rated IP68, meaning it can withstand being submerged in water up to 6 meters for 30 minutes. ConclusionThe iPhone 13 256GB in Pink is a solid choice for those looking for a stylish and powerful smartphone. It combines toptier performance with a beautiful display, excellent camera capabilities, and long battery life. While it may not be a massive upgrade for users of the iPhone 12, it still offers enough enhancements to be a worthy investment for those using older models or wanting the latest features.",apple iphone gb pink offer combination elegant design solid performance advanced feature here detailed review design buildthe iphone pink sport sleek refined design flat edge ceramic shield front cover aerospacegrade aluminum edge pink color option soft subtle making attractive choice prefer pastel look device feel premium hand compact size make comfortable use onehanded displaythe inch super retina xdr display vibrant sharp providing excellent color accuracy contrast whether youre streaming video browsing photo playing game display offer rich visual experience smaller notch compared previous model also allows slightly screen real estate performancepowered bionic chip iphone delivers fast efficient performance whether youre multitasking gaming using resourceintensive apps device handle everything smoothly gb storage variant provides ample space apps medium file making good option user require storage camerathe dualcamera system feature mp wide mp ultrawide lens camera perform exceptionally well various lighting condition producing detailed vibrant photo improved lowlight performance night mode make possible capture clear image even dim setting new photographic style feature allows customization tone color photo without compromising overall quality battery lifethe iphone offer improved battery life compared predecessor moderate use device easily last full day single charge introduction smart data mode switch g lte depending usage also help conserving battery softwarerunning io iphone brings range new feature enhancement focus mode redesigned notification improved facetime capability user interface smooth intuitive making easy navigate apps setting additional feature g connectivity offer faster download upload speed improving overall browsing streaming experience magsafe compatibility device support magsafe accessory allowing easy attachment charger wallet accessory water dust resistance iphone rated ip meaning withstand submerged water meter minute conclusionthe iphone gb pink solid choice looking stylish powerful smartphone combine toptier performance beautiful display excellent camera capability long battery life may massive upgrade user iphone still offer enough enhancement worthy investment using older model wanting latest feature,Positive,1,129,Positive
B09G9BL5CP,India,09-10-2023,False,5.0,Must Order in Great Indian Festival Sale,This phone is very awesome and very well packed and totally freshed and transparent Delivery must Order if your pocket Allows,phone awesome well packed totally freshed transparent delivery must order pocket allows,Neutral,0,130,Positive
B09G9BL5CP,India,12-08-2022,False,5.0,Terrific purchase!,"Camera is obviously amazing. Apart from taking pictures, battery backup is so amazing and inbulit iMessage have ultimate features. Emojis are way too much cute.",camera obviously amazing apart taking picture battery backup amazing inbulit imessage ultimate feature emojis way much cute,Positive,1,131,Positive
B09G9BL5CP,India,08-03-2022,False,2.0,Maja nai aaya,Maja nai aaya sach bolu pichhla wala hi haiKuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya,maja nai aaya sach bolu pichhla wala hi haikuch naya waya karte nai hai yeh apple waale bilkul maja nai aaya,Neutral,0,132,Neutral
B09G9BL5CP,India,05-07-2022,False,5.0,Amazing phone and amazing packaging by Amazon,"Outstanding Phone and camera and delivered in one day amazing experience from Amazon , just shifted from android to ios",outstanding phone camera delivered one day amazing experience amazon shifted android io,Positive,1,133,Positive
B09G9BL5CP,India,21-06-2022,False,5.0,I want to switch Android to iPhone,Hi I want to switch Android to iPhone. Someone please shopping for me. Thank you. And god always bless you.,hi want switch android iphone someone please shopping thank god always bless,Neutral,0,134,Positive
B09G9BL5CP,India,25-09-2021,False,5.0,Iphone 13 product red,Best phone ever . I was using iphone 12 but now I had upgrade to 13 thanks Amazon thank a lot,best phone ever using iphone upgrade thanks amazon thank lot,Positive,1,135,Positive
B09G9BL5CP,India,26-07-2022,True,5.0,Simply awesome,Awesome performance. cameras are beast,awesome performance camera beast,Neutral,0,136,Positive
B09G9BL5CP,India,27-03-2022,True,5.0,Great phone,Amazing phone with great features. User friendly wont be switching to android again I think,amazing phone great feature user friendly wont switching android think,Positive,1,137,Positive
B09G9BL5CP,India,01-02-2022,True,5.0,My first iphone experience,Really really awesome model to be in hands..The display has a great variation comparable to the android mobiles.,really really awesome model handsthe display great variation comparable android mobile,Positive,1,138,Positive
B09G9BL5CP,India,04-06-2022,True,5.0,Iphone 13,Best phone from the iphone series,best phone iphone series,Positive,1,139,Positive
B09G9BL5CP,India,26-02-2022,True,5.0,Phone heated,While playing camera and video recording the phone is getting heated,playing camera video recording phone getting heated,Neutral,0,140,Positive
B09G9BL5CP,India,09-07-2022,True,5.0,Nothing,Touch,touch,Neutral,0,141,Neutral
B09G9BL5CP,India,12-02-2022,True,5.0,BEST PHONE,THIS IS THE BEST SMART PHONE I HAVE USED,best smart phone used,Positive,1,142,Positive
B09G9BL5CP,India,09-03-2022,True,5.0,Wow,First phone amazing,first phone amazing,Positive,1,143,Positive
B09G9BL5CP,India,31-08-2022,True,5.0,Life is better with it,"Hangs a little, ui can be cleaner. Camera is bonkers. Good durability, phone was dropped with a normal case multiple times and nothing happened",hang little ui cleaner camera bonkers good durability phone dropped normal case multiple time nothing happened,Positive,1,144,Positive
B09G9BL5CP,India,13-04-2022,True,5.0,New to Apple family,It is a great and happy feel to be a part of apple now from android. A very excellent phone. Superb picture quality nice battery life but no finger sensor. Amazing mobile so far.,great happy feel part apple android excellent phone superb picture quality nice battery life finger sensor amazing mobile far,Positive,1,145,Positive
